chr	12660	12718	23106.496733	8051.702368	89797.454603
chr	12718	12780	23106.496733	8051.702368	89797.454603
chr	12780	12820	23106.496733	8051.702368	89797.454603
chr	12820	12900	17938.8567936	8051.702368	26970.598323
chr	12900	12960	17127.4047154	8051.702368	26970.598323
chr	12960	13060	15772.0601874	8051.702368	26970.598323
chr	13060	13260	15772.0601874	8051.702368	26970.598323
chr	13260	13600	15772.0601874	8051.702368	26970.598323
chr	13600	13700	16583.5122656	8051.702368	26970.598323
chr	13700	14320	16583.5122656	8051.702368	26970.598323
chr	14320	14440	16583.5122656	8051.702368	26970.598323
chr	14440	14580	16583.5122656	8051.702368	26970.598323
chr	14580	14900	16583.5122656	8051.702368	26970.598323
chr	14900	15120	16583.5122656	8051.702368	26970.598323
chr	15120	15140	16583.5122656	8051.702368	26970.598323
chr	15140	15520	16583.5122656	8051.702368	26970.598323
chr	15520	16020	18206.4164222	8051.702368	26970.598323
chr	16020	16120	19417.0500234	8051.702368	40287.567936
chr	16120	16200	22433.8700351	8051.702368	60155.618452
chr	16200	16260	27694.5605416	8051.702368	89797.454603
chr	16260	16340	27694.5605416	8051.702368	89797.454603
chr	16340	16440	27694.5605416	8051.702368	89797.454603
chr	16440	16780	23193.6617537	8051.702368	40287.567936
chr	16780	16820	28905.1941428	8051.702368	89797.454603
chr	16820	16940	28905.1941428	8051.702368	89797.454603
chr	16940	16980	32925.5293385	8051.702368	134021.141756
chr	16980	17060	26210.4817655	8051.702368	60155.618452
chr	17060	17100	27021.9338437	8051.702368	60155.618452
chr	17100	17120	27021.9338437	8051.702368	60155.618452
chr	17120	17180	28828.1202543	8051.702368	60155.618452
chr	17180	17240	27021.9338437	8051.702368	60155.618452
chr	17240	17320	33736.9814168	8051.702368	134021.141756
chr	17320	17440	33736.9814168	8051.702368	134021.141756
chr	17440	17500	27021.9338437	8051.702368	60155.618452
chr	17500	17600	24091.4006103	8051.702368	60155.618452
chr	17600	17660	24091.4006103	8051.702368	60155.618452
chr	17660	18000	24091.4006103	8051.702368	60155.618452
chr	18000	18100	24091.4006103	8051.702368	60155.618452
chr	18100	18140	22285.2141997	8051.702368	40287.567936
chr	18140	18400	24091.4006103	8051.702368	60155.618452
chr	18400	18560	24091.4006103	8051.702368	60155.618452
chr	18560	18600	24091.4006103	8051.702368	60155.618452
chr	18600	18720	22285.2141997	8051.702368	40287.567936
chr	18720	18780	22285.2141997	8051.702368	40287.567936
chr	18780	18860	21074.5805985	8051.702368	40287.567936
chr	18860	18900	19052.4949191	8051.702368	40287.567936
chr	18900	18980	19052.4949191	8051.702368	40287.567936
chr	18980	19021	19596.3873688	8051.702368	40287.567936
chr	19021	19041	23424.6594588	8051.702368	60155.618452
chr	19041	19060	23424.6594588	8051.702368	60155.618452
chr	19060	19220	26119.3718362	8051.702368	89797.454603
chr	19220	19320	26119.3718362	8051.702368	89797.454603
chr	19320	19480	30856.0914802	8051.702368	89797.454603
chr	19480	19540	30856.0914802	8051.702368	89797.454603
chr	19540	19580	32662.2778907	8051.702368	89797.454603
chr	19580	19620	33872.9114919	8051.702368	89797.454603
chr	19620	19720	35679.0979025	8051.702368	89797.454603
chr	19720	19800	35679.0979025	8051.702368	89797.454603
chr	19800	19820	38695.9179142	8051.702368	89797.454603
chr	19820	19876	34195.0191263	8051.702368	60155.618452
chr	19876	19896	45646.7863434	12061.808515	134021.141756
chr	19896	19940	45646.7863434	12061.808515	134021.141756
chr	19940	20000	43840.5999328	12061.808515	134021.141756
chr	20000	20160	44652.0520111	12061.808515	134021.141756
chr	20160	20180	45991.4198605	12061.808515	134021.141756
chr	20180	20360	45991.4198605	12061.808515	134021.141756
chr	20360	20380	46802.8719387	12061.808515	134021.141756
chr	20380	20443	43786.051927	12061.808515	134021.141756
chr	20443	20460	41091.3395496	12061.808515	134021.141756
chr	20460	20580	41091.3395496	12061.808515	134021.141756
chr	20580	20660	41091.3395496	12061.808515	134021.141756
chr	20660	20700	41091.3395496	12061.808515	134021.141756
chr	20700	20720	40279.8874714	12061.808515	134021.141756
chr	20720	20740	40279.8874714	12061.808515	134021.141756
chr	20740	20780	40279.8874714	12061.808515	134021.141756
chr	20780	20880	33113.9980157	12061.808515	60155.618452
chr	20880	20900	33113.9980157	12061.808515	60155.618452
chr	20900	20960	31307.8116052	12061.808515	60155.618452
chr	20960	21020	33113.9980157	12061.808515	60155.618452
chr	21020	21120	33113.9980157	12061.808515	60155.618452
chr	21120	21160	34920.1844263	12061.808515	60155.618452
chr	21160	21480	34920.1844263	12061.808515	60155.618452
chr	21480	21500	38825.5304048	12061.808515	89797.454603
chr	21500	21540	42845.8656005	12061.808515	134021.141756
chr	21540	21600	44652.0520111	12061.808515	134021.141756
chr	21600	21720	48557.3979896	12061.808515	134021.141756
chr	21720	21740	54268.9303787	12061.808515	134021.141756
chr	21740	21760	61335.8072958	12061.808515	134021.141756
chr	21760	21800	65836.7060837	12061.808515	134021.141756
chr	21800	21858	76923.9181965	18044.625462	134021.141756
chr	21858	21900	76923.9181965	18044.625462	134021.141756
chr	21900	21940	76923.9181965	18044.625462	134021.141756
chr	21940	22040	72903.5830008	18044.625462	134021.141756
chr	22040	22080	70208.8706235	18044.625462	134021.141756
chr	22080	22120	70208.8706235	18044.625462	134021.141756
chr	22120	22220	74229.2058192	18044.625462	134021.141756
chr	22220	22280	65707.9718355	18044.625462	134021.141756
chr	22280	22340	65707.9718355	18044.625462	134021.141756
chr	22340	22400	61207.0730476	18044.625462	134021.141756
chr	22400	22420	58190.2530359	18044.625462	134021.141756
chr	22420	22640	51883.1678375	18044.625462	134021.141756
chr	22640	22700	51883.1678375	18044.625462	134021.141756
chr	22700	22780	44365.4490378	18044.625462	134021.141756
chr	22780	22900	44365.4490378	18044.625462	134021.141756
chr	22900	22920	43553.9969595	18044.625462	134021.141756
chr	22920	22940	33822.1293747	18044.625462	40287.567936
chr	22940	23040	35628.3157853	18044.625462	60155.618452
chr	23040	23220	34417.6821841	18044.625462	60155.618452
chr	23220	23420	37434.5021958	18044.625462	60155.618452
chr	23420	23580	37434.5021958	18044.625462	60155.618452
chr	23580	23940	35628.3157853	18044.625462	60155.618452
chr	23940	24000	35628.3157853	18044.625462	60155.618452
chr	24000	24020	35628.3157853	18044.625462	60155.618452
chr	24020	24060	35628.3157853	18044.625462	60155.618452
chr	24060	24240	35628.3157853	18044.625462	60155.618452
chr	24240	24260	34417.6821841	18044.625462	60155.618452
chr	24260	24280	34417.6821841	18044.625462	60155.618452
chr	24280	24300	34417.6821841	18044.625462	60155.618452
chr	24300	24320	32611.4957735	18044.625462	40287.567936
chr	24320	24340	30190.2285712	18044.625462	40287.567936
chr	24340	24560	30190.2285712	18044.625462	40287.567936
chr	24560	24620	30190.2285712	18044.625462	40287.567936
chr	24620	24660	28979.59497	18044.625462	40287.567936
chr	24660	24780	28979.59497	18044.625462	40287.567936
chr	24780	24840	28979.59497	18044.625462	40287.567936
chr	24840	24980	30785.7813805	18044.625462	60155.618452
chr	24980	25100	33207.0485829	18044.625462	60155.618452
chr	25100	25120	33207.0485829	18044.625462	60155.618452
chr	25120	25240	33207.0485829	18044.625462	60155.618452
chr	25240	25280	33207.0485829	18044.625462	60155.618452
chr	25280	25380	35229.1342624	18044.625462	60155.618452
chr	25380	25400	35229.1342624	18044.625462	60155.618452
chr	25400	25440	35229.1342624	18044.625462	60155.618452
chr	25440	25560	36040.5863406	26970.598323	60155.618452
chr	25560	25740	39057.4063524	26970.598323	60155.618452
chr	25740	25760	39057.4063524	26970.598323	60155.618452
chr	25760	25780	39057.4063524	26970.598323	60155.618452
chr	25780	25820	45772.4539255	26970.598323	134021.141756
chr	25820	25840	45772.4539255	26970.598323	134021.141756
chr	25840	25960	45772.4539255	26970.598323	134021.141756
chr	25960	26000	41752.1187297	26970.598323	89797.454603
chr	26000	26020	46253.0175176	26970.598323	89797.454603
chr	26020	26040	46253.0175176	26970.598323	89797.454603
chr	26040	26060	49269.8375294	26970.598323	89797.454603
chr	26060	26080	49269.8375294	26970.598323	89797.454603
chr	26080	26099	43558.3051403	26970.598323	89797.454603
chr	26099	26180	41752.1187297	26970.598323	89797.454603
chr	26180	26200	40940.6666515	18044.625462	89797.454603
chr	26200	26220	45441.5654394	18044.625462	89797.454603
chr	26220	26264	47247.7518499	18044.625462	89797.454603
chr	26264	26300	48458.3854511	18044.625462	89797.454603
chr	26300	26320	43957.4866632	18044.625462	89797.454603
chr	26320	26420	43957.4866632	18044.625462	89797.454603
chr	26420	26642	43957.4866632	18044.625462	89797.454603
chr	26642	26662	43957.4866632	18044.625462	89797.454603
chr	26662	26680	42746.853062	18044.625462	89797.454603
chr	26680	26720	42746.853062	18044.625462	89797.454603
chr	26720	26740	42746.853062	18044.625462	89797.454603
chr	26740	26860	40940.6666515	18044.625462	89797.454603
chr	26860	26880	40940.6666515	18044.625462	89797.454603
chr	26880	26900	42746.853062	18044.625462	89797.454603
chr	26900	27120	42746.853062	18044.625462	89797.454603
chr	27120	27140	49269.8375294	26970.598323	89797.454603
chr	27140	27200	49269.8375294	26970.598323	89797.454603
chr	27200	27220	53290.1727251	26970.598323	134021.141756
chr	27220	27260	53290.1727251	26970.598323	134021.141756
chr	27260	27280	53290.1727251	26970.598323	134021.141756
chr	27280	27324	51483.9863145	26970.598323	134021.141756
chr	27324	27340	50273.3527134	26970.598323	134021.141756
chr	27340	27380	48467.1663028	26970.598323	134021.141756
chr	27380	27420	48467.1663028	26970.598323	134021.141756
chr	27420	27480	51483.9863145	26970.598323	134021.141756
chr	27480	27580	51483.9863145	26970.598323	134021.141756
chr	27580	27680	42962.7523309	26970.598323	89797.454603
chr	27680	27700	40268.0399535	26970.598323	60155.618452
chr	27700	27740	42074.2263641	26970.598323	60155.618452
chr	27740	27860	42074.2263641	26970.598323	60155.618452
chr	27860	27880	48107.8663875	26970.598323	60155.618452
chr	27880	27916	46897.2327864	26970.598323	60155.618452
chr	27916	27936	46897.2327864	26970.598323	60155.618452
chr	27936	28040	46897.2327864	26970.598323	60155.618452
chr	28040	28100	49591.9451637	26970.598323	89797.454603
chr	28100	28120	56306.9927368	26970.598323	134021.141756
chr	28120	28160	56306.9927368	26970.598323	134021.141756
chr	28160	28245	55096.3591356	26970.598323	134021.141756
chr	28245	28380	55096.3591356	26970.598323	134021.141756
chr	28380	28420	51076.0239399	26970.598323	89797.454603
chr	28420	28500	51076.0239399	26970.598323	89797.454603
chr	28500	28520	52882.2103505	26970.598323	89797.454603
chr	28520	28620	47170.6779614	26970.598323	89797.454603
chr	28620	28700	47170.6779614	26970.598323	89797.454603
chr	28700	28761	45364.4915508	26970.598323	89797.454603
chr	28761	28800	45364.4915508	26970.598323	89797.454603
chr	28800	28840	42669.7791735	26970.598323	60155.618452
chr	28840	29200	42669.7791735	26970.598323	60155.618452
chr	29200	29220	42669.7791735	26970.598323	60155.618452
chr	29220	29299	45364.4915508	26970.598323	89797.454603
chr	29299	29320	48381.3115625	26970.598323	89797.454603
chr	29320	29340	46575.125152	26970.598323	89797.454603
chr	29340	29520	48381.3115625	26970.598323	89797.454603
chr	29520	29600	48381.3115625	26970.598323	89797.454603
chr	29600	29640	48381.3115625	26970.598323	89797.454603
chr	29640	29700	48381.3115625	26970.598323	89797.454603
chr	29700	29720	42074.2263641	26970.598323	60155.618452
chr	29720	29800	42074.2263641	26970.598323	60155.618452
chr	29800	29840	43284.8599653	26970.598323	60155.618452
chr	29840	29860	45091.0463758	26970.598323	60155.618452
chr	29860	29900	45091.0463758	26970.598323	60155.618452
chr	29900	30020	43284.8599653	26970.598323	60155.618452
chr	30020	30100	45091.0463758	26970.598323	60155.618452
chr	30100	30176	40052.1406846	18044.625462	60155.618452
chr	30176	30240	40052.1406846	18044.625462	60155.618452
chr	30240	30340	42746.853062	18044.625462	89797.454603
chr	30340	30380	43957.4866632	18044.625462	89797.454603
chr	30380	30440	46652.1990405	18044.625462	89797.454603
chr	30440	30460	46652.1990405	18044.625462	89797.454603
chr	30460	30560	50480.4711305	26970.598323	89797.454603
chr	30560	30680	50480.4711305	26970.598323	89797.454603
chr	30680	30700	43413.5942135	12061.808515	89797.454603
chr	30700	30800	39585.3221235	12061.808515	89797.454603
chr	30800	30820	48458.3854511	18044.625462	89797.454603
chr	30820	30840	48458.3854511	18044.625462	89797.454603
chr	30840	30920	48458.3854511	18044.625462	89797.454603
chr	30920	30940	51475.2054628	18044.625462	89797.454603
chr	30940	31040	51475.2054628	18044.625462	89797.454603
chr	31040	31060	51475.2054628	18044.625462	89797.454603
chr	31060	31120	51475.2054628	18044.625462	89797.454603
chr	31120	31300	46974.3066749	18044.625462	89797.454603
chr	31300	31440	48780.4930855	18044.625462	89797.454603
chr	31440	31560	48780.4930855	18044.625462	89797.454603
chr	31560	31581	48780.4930855	18044.625462	89797.454603
chr	31581	31700	55495.5406585	18044.625462	134021.141756
chr	31700	31720	51475.2054628	18044.625462	89797.454603
chr	31720	31800	51475.2054628	18044.625462	89797.454603
chr	31800	32000	49669.0190523	18044.625462	89797.454603
chr	32000	32020	46974.3066749	18044.625462	89797.454603
chr	32020	32040	46974.3066749	18044.625462	89797.454603
chr	32040	32160	50802.5787649	26970.598323	89797.454603
chr	32160	32220	50802.5787649	26970.598323	89797.454603
chr	32220	32260	48996.3923544	26970.598323	89797.454603
chr	32260	32360	48996.3923544	26970.598323	89797.454603
chr	32360	32440	46301.679977	26970.598323	60155.618452
chr	32440	32460	46301.679977	26970.598323	60155.618452
chr	32460	32480	42689.3071559	26970.598323	60155.618452
chr	32480	32520	44495.4935665	26970.598323	60155.618452
chr	32520	32580	44495.4935665	26970.598323	60155.618452
chr	32580	32660	44495.4935665	26970.598323	60155.618452
chr	32660	32820	42689.3071559	26970.598323	60155.618452
chr	32820	32960	39672.4871442	26970.598323	60155.618452
chr	32960	33020	39672.4871442	26970.598323	60155.618452
chr	33020	33140	41478.6735547	26970.598323	60155.618452
chr	33140	33240	41478.6735547	26970.598323	60155.618452
chr	33240	33300	49999.9075384	26970.598323	134021.141756
chr	33300	33360	51806.0939489	26970.598323	134021.141756
chr	33360	33520	51806.0939489	26970.598323	134021.141756
chr	33520	33600	51806.0939489	26970.598323	134021.141756
chr	33600	33720	51806.0939489	26970.598323	134021.141756
chr	33720	33740	51806.0939489	26970.598323	134021.141756
chr	33740	33760	53612.2803595	26970.598323	134021.141756
chr	33760	33780	54822.9139606	26970.598323	134021.141756
chr	33780	33820	54822.9139606	26970.598323	134021.141756
chr	33820	33885	54822.9139606	26970.598323	134021.141756
chr	33885	33940	54822.9139606	26970.598323	134021.141756
chr	33940	33980	54822.9139606	26970.598323	134021.141756
chr	33980	34000	54822.9139606	26970.598323	134021.141756
chr	34000	34020	56629.1003712	26970.598323	134021.141756
chr	34020	34040	57517.626338	26970.598323	134021.141756
chr	34040	34080	53497.2911423	26970.598323	89797.454603
chr	34080	34340	53497.2911423	26970.598323	89797.454603
chr	34340	34460	53497.2911423	26970.598323	89797.454603
chr	34460	34520	55303.4775528	26970.598323	89797.454603
chr	34520	34560	55303.4775528	26970.598323	89797.454603
chr	34560	34640	55303.4775528	26970.598323	89797.454603
chr	34640	34700	50802.5787649	26970.598323	89797.454603
chr	34700	34720	48996.3923544	26970.598323	89797.454603
chr	34720	34840	48996.3923544	26970.598323	89797.454603
chr	34840	34900	51691.1047317	26970.598323	89797.454603
chr	34900	34936	51691.1047317	26970.598323	89797.454603
chr	34936	35060	49884.9183212	26970.598323	89797.454603
chr	35060	35220	48674.28472	26970.598323	89797.454603
chr	35220	35360	45979.5723426	26970.598323	89797.454603
chr	35360	35540	45979.5723426	26970.598323	89797.454603
chr	35540	35800	42962.7523309	26970.598323	89797.454603
chr	35800	35840	47463.6511188	26970.598323	89797.454603
chr	35840	35880	40541.4851285	26970.598323	89797.454603
chr	35880	35940	40541.4851285	26970.598323	89797.454603
chr	35940	35980	39330.8515274	26970.598323	89797.454603
chr	35980	36000	38120.2179262	26970.598323	89797.454603
chr	36000	36400	32408.6855371	26970.598323	60155.618452
chr	36400	36440	32408.6855371	26970.598323	60155.618452
chr	36440	36595	34214.8719476	26970.598323	60155.618452
chr	36595	36680	34214.8719476	26970.598323	60155.618452
chr	36680	36700	34214.8719476	26970.598323	60155.618452
chr	36700	36737	36909.584325	26970.598323	89797.454603
chr	36737	36840	36909.584325	26970.598323	89797.454603
chr	36840	36940	36098.1322467	18044.625462	89797.454603
chr	36940	37000	38792.8446241	18044.625462	89797.454603
chr	37000	37041	38792.8446241	18044.625462	89797.454603
chr	37041	37100	37981.3925458	18044.625462	89797.454603
chr	37100	37140	34076.0465673	18044.625462	89797.454603
chr	37140	37280	34076.0465673	18044.625462	89797.454603
chr	37280	37420	28364.5141782	18044.625462	60155.618452
chr	37420	37460	28364.5141782	18044.625462	60155.618452
chr	37460	37540	27009.1696502	12061.808515	60155.618452
chr	37540	37620	27009.1696502	12061.808515	60155.618452
chr	37620	37860	27009.1696502	12061.808515	60155.618452
chr	37860	38420	27009.1696502	12061.808515	60155.618452
chr	38420	38480	27009.1696502	12061.808515	60155.618452
chr	38480	38500	25289.2700179	8051.702368	60155.618452
chr	38500	38620	23933.9254899	8051.702368	60155.618452
chr	38620	38760	26628.6378673	8051.702368	89797.454603
chr	38760	39040	27983.9823953	8051.702368	89797.454603
chr	39040	39120	25289.2700179	8051.702368	60155.618452
chr	39120	39960	23483.0836074	8051.702368	40287.567936
chr	39960	39980	27527.2549663	8051.702368	40287.567936
chr	39980	40160	24693.7172085	8051.702368	40287.567936
chr	40160	40200	23785.2696545	8051.702368	40287.567936
chr	40200	40380	22574.6360534	8051.702368	40287.567936
chr	40380	40420	21219.2915254	8051.702368	40287.567936
chr	40420	40440	22429.9251265	8051.702368	40287.567936
chr	40440	40520	22429.9251265	8051.702368	40287.567936
chr	40520	40740	22429.9251265	8051.702368	40287.567936
chr	40740	40904	22429.9251265	8051.702368	40287.567936
chr	40904	41040	23640.5587277	8051.702368	40287.567936
chr	41040	41100	23640.5587277	8051.702368	40287.567936
chr	41100	41260	23640.5587277	8051.702368	40287.567936
chr	41260	41340	23640.5587277	8051.702368	40287.567936
chr	41340	41860	21618.4730483	8051.702368	40287.567936
chr	41860	42120	24635.29306	8051.702368	60155.618452
chr	42120	42480	24635.29306	8051.702368	60155.618452
chr	42480	42680	22613.2073805	8051.702368	60155.618452
chr	42680	42700	22613.2073805	8051.702368	60155.618452
chr	42700	42720	25543.740614	8051.702368	60155.618452
chr	42720	42840	26754.3742152	8051.702368	60155.618452
chr	42840	42860	22926.1021252	8051.702368	40287.567936
chr	42860	42980	22926.1021252	8051.702368	40287.567936
chr	42980	43000	22926.1021252	8051.702368	40287.567936
chr	43000	43120	24948.1878046	8051.702368	40287.567936
chr	43120	43320	24948.1878046	8051.702368	40287.567936
chr	43320	43480	31471.172272	8051.702368	89797.454603
chr	43480	43520	32379.619826	12061.808515	89797.454603
chr	43520	43561	32923.5122757	12061.808515	89797.454603
chr	43561	43616	32923.5122757	12061.808515	89797.454603
chr	43616	43636	39446.4967431	12061.808515	89797.454603
chr	43636	43680	36751.7843657	12061.808515	89797.454603
chr	43680	43700	38557.9707763	12061.808515	89797.454603
chr	43700	43840	38557.9707763	12061.808515	89797.454603
chr	43840	43940	41252.6831536	12061.808515	89797.454603
chr	43940	43960	41252.6831536	12061.808515	89797.454603
chr	43960	44080	43058.8695642	12061.808515	89797.454603
chr	44080	44180	44269.5031654	12061.808515	89797.454603
chr	44180	44220	50984.5507385	12061.808515	134021.141756
chr	44220	44260	50984.5507385	12061.808515	134021.141756
chr	44260	44280	52339.8952665	18044.625462	134021.141756
chr	44280	44340	48319.5600707	18044.625462	89797.454603
chr	44340	44380	43818.6612828	18044.625462	89797.454603
chr	44380	44400	43818.6612828	18044.625462	89797.454603
chr	44400	44520	37295.6768155	18044.625462	89797.454603
chr	44520	44620	37295.6768155	18044.625462	89797.454603
chr	44620	44780	37295.6768155	18044.625462	89797.454603
chr	44780	44920	37295.6768155	18044.625462	89797.454603
chr	44920	44980	37295.6768155	18044.625462	89797.454603
chr	44980	45040	37295.6768155	18044.625462	89797.454603
